mode,incident_zone,duration_hours,start_hour,metric,mean,ci95_low,ci95_high,replications
B_E,1,6.0,14.983333333333333,nonincident_zone_p95_response_min,216.6930055614586,188.9366484274241,244.44936269549308,10
B_E,1,6.0,14.983333333333333,nonincident_zone_strict_4min_rate,0.12624924238701324,0.08396907234059142,0.16852941243343506,10
B_E,1,6.0,14.983333333333333,nonincident_zone_mean_wait_min,43.38846871508328,30.655039455880086,56.12189797428647,10
B_E,1,6.0,14.983333333333333,nonincident_zone_mean_delay_penalty_yuan_per_call,9360.311545992812,6742.270436060246,11978.352655925379,10
B_E,1,6.0,14.983333333333333,max_incident_queue,14.7,10.315459310293523,19.084540689706476,10
B_E,1,6.0,14.983333333333333,incident_end_backlog,14.3,9.712658605458529,18.887341394541473,10
B_E,1,8.0,13.883333333333333,calls,95.0,87.79889839705858,102.20110160294142,10
B_E,1,8.0,13.883333333333333,mean_response_min,79.84132592050703,64.00723531049897,95.6754165305151,10
B_E,1,8.0,13.883333333333333,p95_response_min,248.89982292417372,227.27286817128572,270.5267776770617,10
B_E,1,8.0,13.883333333333333,strict_4min_rate,0.17136532603885715,0.1386485395818701,0.2040821124958442,10
B_E,1,8.0,13.883333333333333,mean_wait_min,72.64544459647861,56.95035977282058,88.34052942013663,10
B_E,1,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,15202.386706063804,12041.185397495548,18363.58801463206,10
B_E,1,8.0,13.883333333333333,incident_zone_calls,52.7,47.507978322096974,57.89202167790303,10
B_E,1,8.0,13.883333333333333,incident_zone_mean_response_min,82.43208532308275,65.1578419557453,99.7063286904202,10
B_E,1,8.0,13.883333333333333,incident_zone_p95_response_min,249.81056423713508,227.02024430002098,272.6008841742492,10
B_E,1,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.21179008424538193,0.16925699040103276,0.2543231780897311,10
B_E,1,8.0,13.883333333333333,incident_zone_mean_wait_min,74.95881799803365,57.93746924200791,91.9801667540594,10
B_E,1,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,15728.50344734656,12281.046798220232,19175.96009647289,10
B_E,1,8.0,13.883333333333333,nonincident_zone_calls,42.3,38.469146696395576,46.13085330360442,10
B_E,1,8.0,13.883333333333333,nonincident_zone_mean_response_min,75.87666633615117,59.5679228877959,92.18540978450645,10
B_E,1,8.0,13.883333333333333,nonincident_zone_p95_response_min,244.23061470647912,222.4940993548167,265.9671300581415,10
B_E,1,8.0,13.883333333333333,nonincident_zone_strict_4min_rate,0.12221432351714703,0.09580767274900828,0.14862097428528578,10
B_E,1,8.0,13.883333333333333,nonincident_zone_mean_wait_min,69.03558111895454,52.735170669256306,85.33599156865277,10
B_E,1,8.0,13.883333333333333,nonincident_zone_mean_delay_penalty_yuan_per_call,14399.776131933662,11142.08709165457,17657.465172212753,10
B_E,1,8.0,13.883333333333333,max_incident_queue,27.0,21.407797823894445,32.59220217610555,10
B_E,1,8.0,13.883333333333333,incident_end_backlog,26.9,21.29307412842112,32.50692587157888,10
B_E,1,10.0,10.266666666666666,calls,114.9,108.70528638523444,121.09471361476557,10
B_E,1,10.0,10.266666666666666,mean_response_min,80.73267428846792,63.768253844190596,97.69709473274524,10
B_E,1,10.0,10.266666666666666,p95_response_min,328.4710369581559,306.5050131667014,350.43706074961034,10
B_E,1,10.0,10.266666666666666,strict_4min_rate,0.23017337790439857,0.19834537512786135,0.2620013806809358,10
B_E,1,10.0,10.266666666666666,mean_wait_min,73.82621708269008,57.01982751859727,90.63260664678289,10
B_E,1,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,15392.569533274462,12003.763136543486,18781.375930005437,10
B_E,1,10.0,10.266666666666666,incident_zone_calls,63.3,57.229527023347615,69.37047297665238,10
B_E,1,10.0,10.266666666666666,incident_zone_mean_response_min,86.97237557919675,69.55418873455324,104.39056242384027,10
B_E,1,10.0,10.266666666666666,incident_zone_p95_response_min,331.3522562447275,307.68647261987866,355.0180398695764,10
B_E,1,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.27665765879023785,0.23704086559322204,0.3162744519872536,10
B_E,1,10.0,10.266666666666666,incident_zone_mean_wait_min,79.66787295432223,62.4261198690211,96.90962603962336,10
B_E,1,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,16649.806647597397,13171.48729179757,20128.126003397225,10
B_E,1,10.0,10.266666666666666,nonincident_zone_calls,51.6,47.66445329231423,55.535546707685775,10
B_E,1,10.0,10.266666666666666,nonincident_zone_mean_response_min,72.9825601454194,52.44670871281262,93.51841157802617,10
B_E,1,10.0,10.266666666666666,nonincident_zone_p95_response_min,322.30642179800077,298.05715569214254,346.555687903859,10
B_E,1,10.0,10.266666666666666,nonincident_zone_strict_4min_rate,0.17354529397789803,0.13200479344316773,0.21508579451262833,10
B_E,1,10.0,10.266666666666666,nonincident_zone_mean_wait_min,66.54230206261153,46.11557619439769,86.96902793082536,10
