candidate,strategy,seed,calls,mean_response_min,mean_ideal_chain_min,p95_ideal_chain_min,strict_4min_rate,median_response_min,p90_response_min,p95_response_min,mean_wait_min,mean_delay_penalty_yuan_per_call,mean_daily_delay_penalty_yuan,wait_probability,max_wait_min,max_queue,mean_queue,terminal_queue,mean_end_backlog,max_end_backlog,regional_mean_gap_min,worst_region_mean_min,max_daily_dispatches_per_ambulance,daily_cap_hit_rate,mean_c_loss_min,max_c_loss_min,reserve_dispatches
B_beta4_delta2,B,200002,980,5.261454220123684,12.274379390191712,19.992362546665547,0.4510204081632653,4.885618083164127,8.497474167490214,9.79869268479038,0.149503141212506,342.4680218636746,47945.52306091444,0.0244897959183673,23.16299571768468,3,0.0145350276178825,0,0.2857142857142857,2,4.679340718836067,8.729043666287875,12,0.7619047619047619,0.8585162715776412,21.232255822500925,
C_r000001_tau4,C,200000,980,7.447863909330456,14.431129215452906,32.31015087780462,0.4,4.885618083164127,11.142589079069438,26.418074018358087,2.141086514917719,769.5727818660911,107740.18946125275,0.086734693877551,69.70870868344355,10,0.2081611889503338,7,2.2857142857142856,7,3.426977870630684,9.441854323609892,12,0.8333333333333334,,,61.0
C_r000001_tau4,C,200001,980,7.3467317159191134,14.335031035647006,31.845463335581933,0.396938775510204,4.885618083164127,10.774602526460402,25.689596412324757,2.058438865500054,748.6886004960195,104816.40406944274,0.0908163265306122,75.55533671195735,7,0.2001260008125052,4,3.7142857142857135,6,4.548313313364175,9.83301450642361,12,0.8690476190476191,,,61.0
C_r000001_tau4,C,200002,980,5.999320783260009,13.012245953328035,23.416098184131343,0.4,4.885618083164127,9.666666666666668,13.13911158826974,0.6236696563015766,479.8372528582866,67177.21540016013,0.0642857142857142,35.187194264093705,6,0.0606345499182088,2,2.0,4,4.392813895612536,9.267178104368575,12,0.8690476190476191,,,61.0
C_r000001_tau5,C,200000,980,7.447863909330456,14.431129215452906,32.31015087780462,0.4,4.885618083164127,11.142589079069438,26.418074018358087,2.141086514917719,769.5727818660911,107740.18946125275,0.086734693877551,69.70870868344355,10,0.2081611889503338,7,2.2857142857142856,7,3.426977870630684,9.441854323609892,12,0.8333333333333334,,,61.0
C_r000001_tau5,C,200001,980,7.3467317159191134,14.335031035647006,31.845463335581933,0.396938775510204,4.885618083164127,10.774602526460402,25.689596412324757,2.058438865500054,748.6886004960195,104816.40406944274,0.0908163265306122,75.55533671195735,7,0.2001260008125052,4,3.7142857142857135,6,4.548313313364175,9.83301450642361,12,0.8690476190476191,,,61.0
C_r000001_tau5,C,200002,980,5.999320783260009,13.012245953328035,23.416098184131343,0.4,4.885618083164127,9.666666666666668,13.13911158826974,0.6236696563015766,479.8372528582866,67177.21540016013,0.0642857142857142,35.187194264093705,6,0.0606345499182088,2,2.0,4,4.392813895612536,9.267178104368575,12,0.8690476190476191,,,61.0
C_r000001_tau6,C,200000,980,7.450845321185001,14.43411062730745,32.31015087780462,0.4,4.885618083164127,11.142589079069438,26.418074018358087,2.141086514917719,770.1690642370002,107823.66899318002,0.086734693877551,69.70870868344355,10,0.2081611889503338,7,2.2857142857142856,7,3.426977870630684,9.441854323609892,12,0.8452380952380952,,,60.0
C_r000001_tau6,C,200001,980,7.3467317159191134,14.335031035647006,31.845463335581933,0.396938775510204,4.885618083164127,10.774602526460402,25.689596412324757,2.058438865500054,748.6886004960195,104816.40406944274,0.0908163265306122,75.55533671195735,7,0.2001260008125052,4,3.7142857142857135,6,4.548313313364175,9.83301450642361,12,0.8690476190476191,,,61.0
C_r000001_tau6,C,200002,980,5.999320783260009,13.012245953328035,23.416098184131343,0.4,4.885618083164127,9.666666666666668,13.13911158826974,0.6236696563015766,479.8372528582866,67177.21540016013,0.0642857142857142,35.187194264093705,6,0.0606345499182088,2,2.0,4,4.392813895612536,9.267178104368575,12,0.8690476190476191,,,61.0
C_r000001_tau7,C,200000,980,9.78621597848868,16.76948128461113,51.44496428214246,0.3877551020408163,4.885618083164127,20.708904959540764,45.56964448386691,4.376347038567095,1234.794216105899,172871.19025482587,0.1214285714285714,92.44844924856444,11,0.4254781843051342,8,5.0,8,6.210606633484436,13.589569381466534,12,0.8690476190476191,,,60.0
C_r000001_tau7,C,200001,980,7.722444800161556,14.710744119889446,32.34053750890954,0.3826530612244898,4.885618083164127,11.57770102567372,26.51509995690174,2.391676238300515,820.9971624559539,114939.60274383354,0.0979591836734693,98.89965316851158,8,0.2325240787236611,3,4.285714285714286,6,3.474652423636547,9.864121426795233,12,0.9047619047619048,,,59.0
C_r000001_tau7,C,200002,980,6.596063795562684,13.60898896563071,24.584832538377736,0.3918367346938775,4.885618083164127,10.774602526460402,17.481623291957774,1.1868475537660057,597.5801060513122,83661.2148471837,0.0826530612244898,88.7449020570566,6,0.1153879566161394,3,3.0,4,6.207552640645286,11.38457872534767,12,0.8809523809523809,,,57.0
C_r000001_tau8,C,200000,980,13.667889635485627,20.65115494160808,79.87068059420862,0.3683673469387755,4.885618083164127,45.343198851214254,72.25629108439024,8.163001202897304,2007.2513964848808,281015.1955078833,0.1561224489795918,154.54055795942986,13,0.7919814742650227,11,8.428571428571429,11,7.091184885174172,17.725492065300543,12,0.9166666666666666,,,57.0
C_r000001_tau8,C,200001,980,14.799746055097163,21.788045374825057,88.0215436536955,0.3551020408163265,4.885618083164127,40.131742119043935,79.95050829404883,9.30003731213426,2230.822208670809,312315.10921391327,0.1775510204081632,157.8392127000261,13,0.9041702942352754,9,11.428571428571429,13,6.652457208901268,17.79767746004322,12,0.9166666666666666,,,57.0
C_r000001_tau8,C,200002,980,11.10331936736972,18.116244537437748,50.83725389072326,0.3704081632653061,4.885618083164127,20.790967099816804,44.252687235289095,5.6247221384071855,1494.6851759471322,209255.9246325985,0.1377551020408163,161.34835557689075,9,0.5468479856784764,8,8.142857142857142,9,10.882472627338837,18.519062910884877,12,0.9166666666666666,,,54.0
C_r000100_tau4,C,200000,980,6.262792314792346,13.246057620914796,24.241269193127067,0.4204081632653061,4.885618083164127,8.978412549380847,13.708206447104816,0.9985053011649364,536.6400956115305,75129.61338561426,0.0520408163265306,39.90328189026332,8,0.0970769042799243,4,0.5714285714285714,4,3.4904217096646537,8.058356560089774,12,0.7619047619047619,,,74.0
C_r000100_tau4,C,200001,980,5.54586892912653,12.53416824885442,20.683036880224503,0.4224489795918367,4.885618083164127,8.497474167490214,10.791389902157247,0.4134892123803981,393.6635817436733,55112.90144411426,0.0377551020408163,29.54747977288207,5,0.0402003400925387,0,1.0,3,4.457205181202953,8.728916822238633,12,0.8095238095238095,,,74.0
C_r000100_tau4,C,200002,980,5.58535967934354,12.598284849411568,20.683036880224503,0.4224489795918367,4.885618083164127,8.497474167490214,10.774602526460402,0.3667255875470021,401.5321039783233,56214.494556965255,0.0387755102040816,24.338950853089045,6,0.0356538765670696,0,1.0,3,4.7036471447197945,8.982052549184342,12,0.7976190476190477,,,74.0
C_r000100_tau5,C,200000,980,6.262792314792346,13.246057620914796,24.241269193127067,0.4204081632653061,4.885618083164127,8.978412549380847,13.708206447104816,0.9985053011649364,536.6400956115305,75129.61338561426,0.0520408163265306,39.90328189026332,8,0.0970769042799243,4,0.5714285714285714,4,3.4904217096646537,8.058356560089774,12,0.7619047619047619,,,74.0
C_r000100_tau5,C,200001,980,5.54586892912653,12.53416824885442,20.683036880224503,0.4224489795918367,4.885618083164127,8.497474167490214,10.791389902157247,0.4134892123803981,393.6635817436733,55112.90144411426,0.0377551020408163,29.54747977288207,5,0.0402003400925387,0,1.0,3,4.457205181202953,8.728916822238633,12,0.8095238095238095,,,74.0
C_r000100_tau5,C,200002,980,5.58535967934354,12.598284849411568,20.683036880224503,0.4224489795918367,4.885618083164127,8.497474167490214,10.774602526460402,0.3667255875470021,401.5321039783233,56214.494556965255,0.0387755102040816,24.338950853089045,6,0.0356538765670696,0,1.0,3,4.7036471447197945,8.982052549184342,12,0.7976190476190477,,,74.0
C_r000100_tau6,C,200000,980,6.263741797071205,13.247007103193654,24.241269193127067,0.4204081632653061,4.885618083164127,8.544011544741148,13.708206447104816,0.9985053011649364,536.8299920673023,75156.19888942233,0.0520408163265306,39.90328189026332,8,0.0970769042799243,4,0.5714285714285714,4,3.477574671057095,8.045509521482215,12,0.7619047619047619,,,74.0
C_r000100_tau6,C,200001,980,5.54586892912653,12.53416824885442,20.683036880224503,0.4224489795918367,4.885618083164127,8.497474167490214,10.791389902157247,0.4134892123803981,393.6635817436733,55112.90144411426,0.0377551020408163,29.54747977288207,5,0.0402003400925387,0,1.0,3,4.457205181202953,8.728916822238633,12,0.8095238095238095,,,74.0
C_r000100_tau6,C,200002,980,5.58535967934354,12.598284849411568,20.683036880224503,0.4224489795918367,4.885618083164127,8.497474167490214,10.774602526460402,0.3667255875470021,401.5321039783233,56214.494556965255,0.0387755102040816,24.338950853089045,6,0.0356538765670696,0,1.0,3,4.7036471447197945,8.982052549184342,12,0.7976190476190477,,,74.0
C_r000100_tau7,C,200000,980,6.5235733820479975,13.506838688170449,24.73333333333333,0.4051020408163265,4.885618083164127,9.666666666666668,15.253682137514929,1.2001495326168694,585.7350845728648,82002.91184020108,0.0561224489795918,53.92618454217882,9,0.1166812045599734,5,0.8571428571428571,5,3.3295180632764945,8.112405726110884,12,0.7738095238095238,,,70.0
C_r000100_tau7,C,200001,980,5.761917694347213,12.750217014075105,20.70265452701544,0.410204081632653,4.885618083164127,8.497474167490214,11.949236125822328,0.576843517586449,434.4019453747177,60816.27235246047,0.0489795918367346,33.97557637590944,6,0.0560820086542381,0,1.4285714285714286,4,4.0907209793059,8.385472972831037,12,0.8452380952380952,,,71.0
C_r000100_tau7,C,200002,980,5.898929204575487,12.911854374643514,20.683036880224503,0.3938775510204081,4.885618083164127,8.497474167490214,12.428090415820634,0.5476323210197733,458.5317233104267,64194.44126345974,0.0489795918367346,37.070442794480186,6,0.0532420312102557,1,1.5714285714285714,4,3.5599772262141487,8.376336546047336,12,0.7976190476190477,,,67.0
C_r000100_tau8,C,200000,980,6.690230976597154,13.673496282719604,24.73333333333333,0.3989795918367347,4.885618083164127,9.666666666666668,14.53436491669578,1.3318480668856234,617.8421136867777,86497.89591614887,0.0571428571428571,57.11075273194729,10,0.1294852287249911,6,1.0,6,3.4418178342336,8.372678722424855,12,0.8214285714285714,,,65.0
C_r000100_tau8,C,200001,980,6.247432541992503,13.235731861720394,21.872559755640864,0.3948979591836735,4.885618083164127,9.666666666666668,13.413666234542204,0.9507333846642056,528.4661002352353,73985.25403293295,0.0591836734693877,53.52692999865394,7,0.0924324123979088,0,2.7142857142857144,6,3.7516973066960064,8.304954347641745,12,0.9047619047619048,,,61.0
C_r000100_tau8,C,200002,980,6.419099083160856,13.432024253228883,23.58476084642321,0.376530612244898,4.885618083164127,9.035657809166558,14.592922801054137,0.9638961331786012,559.0963112723988,78273.48357813583,0.0693877551020408,51.64137854422006,6,0.0937121240590306,1,2.7142857142857144,5,4.01979975203129,9.15484151390021,12,0.8928571428571429,,,58.0
C_r000101_tau4,C,200000,980,6.518557892535929,13.50182319865838,24.975464272917023,0.4091836734693878,4.885618083164127,9.679869268479042,17.01376840221799,1.2285670475341806,585.5483132010633,81976.76384814885,0.0673469387755102,88.7833064696606,6,0.1194440185102675,1,1.0,4,4.096893157433525,8.852507041386422,12,0.8333333333333334,,,153.0
C_r000101_tau4,C,200001,980,6.647104140131722,13.635403459859614,26.78084018798262,0.4010204081632653,4.885618083164127,9.82695960570384,19.32442504196617,1.3589147806847013,609.6018216904088,85344.25503665722,0.0908163265306122,43.913436318180175,6,0.1321167147887904,2,2.7142857142857144,5,4.786398506855724,9.789836703772403,12,0.8214285714285714,,,147.0
C_r000101_tau4,C,200002,980,6.059914970204238,13.072840140272264,23.56578562634207,0.4040816326530612,4.885618083164127,9.79869268479038,13.246907520201423,0.7264697425981151,492.79932057145976,68991.90488000437,0.0693877551020408,35.187194264093705,6,0.0706290027525945,1,1.8571428571428568,4,4.238833663215428,9.203252669073146,12,0.8690476190476191,,,146.0
C_r000101_tau5,C,200000,980,6.518557892535929,13.50182319865838,24.975464272917023,0.4091836734693878,4.885618083164127,9.679869268479042,17.01376840221799,1.2285670475341806,585.5483132010633,81976.76384814885,0.0673469387755102,88.7833064696606,6,0.1194440185102675,1,1.0,4,4.096893157433525,8.852507041386422,12,0.8333333333333334,,,153.0
C_r000101_tau5,C,200001,980,6.647104140131722,13.635403459859614,26.78084018798262,0.4010204081632653,4.885618083164127,9.82695960570384,19.32442504196617,1.3589147806847013,609.6018216904088,85344.25503665722,0.0908163265306122,43.913436318180175,6,0.1321167147887904,2,2.7142857142857144,5,4.786398506855724,9.789836703772403,12,0.8214285714285714,,,147.0
C_r000101_tau5,C,200002,980,6.059914970204238,13.072840140272264,23.56578562634207,0.4040816326530612,4.885618083164127,9.79869268479038,13.246907520201423,0.7264697425981151,492.79932057145976,68991.90488000437,0.0693877551020408,35.187194264093705,6,0.0706290027525945,1,1.8571428571428568,4,4.238833663215428,9.203252669073146,12,0.8690476190476191,,,146.0
C_r000101_tau6,C,200000,980,6.465603686176218,13.448868992298667,24.57711437353961,0.410204081632653,4.885618083164127,9.666666666666668,16.699503575293374,1.1850186099232591,575.1615535617742,80522.61749864838,0.0663265306122449,88.7833064696606,6,0.1152101426314279,1,1.0,4,4.167147904216153,8.852507041386422,12,0.8333333333333334,,,152.0
C_r000101_tau6,C,200001,980,6.647104140131722,13.635403459859614,26.78084018798262,0.4010204081632653,4.885618083164127,9.82695960570384,19.32442504196617,1.3589147806847013,609.6018216904088,85344.25503665722,0.0908163265306122,43.913436318180175,6,0.1321167147887904,2,2.7142857142857144,5,4.786398506855724,9.789836703772403,12,0.8214285714285714,,,147.0
C_r000101_tau6,C,200002,980,6.059914970204238,13.072840140272264,23.56578562634207,0.4040816326530612,4.885618083164127,9.79869268479038,13.246907520201423,0.7264697425981151,492.79932057145976,68991.90488000437,0.0693877551020408,35.187194264093705,6,0.0706290027525945,1,1.8571428571428568,4,4.238833663215428,9.203252669073146,12,0.8690476190476191,,,146.0
C_r000101_tau7,C,200000,980,6.692854952654947,13.676120258777395,24.99861776399328,0.3948979591836735,4.885618083164127,9.79869268479038,18.377718598688386,1.386115275525054,617.5505823677239,86457.08153148135,0.0795918367346938,91.2749618086309,6,0.1347612073427135,1,1.2857142857142858,5,3.968866224506307,8.763723116648611,12,0.8333333333333334,,,153.0
C_r000101_tau7,C,200001,980,6.722618230855828,13.71091755058372,27.908494442123413,0.3887755102040816,4.885618083164127,9.79869268479038,19.93119759182028,1.420635471263724,622.2556602433932,87115.79243407505,0.0836734693877551,55.04486519089551,6,0.1381173374839731,2,2.7142857142857144,5,4.159481643464676,9.160207921007672,12,0.8214285714285714,,,147.0
C_r000101_tau7,C,200002,980,6.259671586716631,13.27259675678466,23.444910308395308,0.3806122448979592,4.885618083164127,9.79869268479038,13.413666234542204,0.759176930545919,528.0567663229181,73927.94728520853,0.073469387755102,39.825649184465874,5,0.0738088682475199,1,2.0,5,4.102868039670399,9.278242113320202,12,0.8452380952380952,,,144.0
C_r000101_tau8,C,200000,980,11.245779321182315,18.229044627304766,62.679399944058936,0.3612244897959183,4.885618083164127,28.035832749452556,56.7556830959933,5.658692805383143,1521.4007621956473,212996.10670739063,0.1428571428571428,119.37769156324066,11,0.55015068941225,10,6.0,10,5.452837254013225,13.793353472909343,12,0.8809523809523809,,,139.0
C_r000101_tau8,C,200001,980,11.894219922381009,18.8825192421089,60.92987168224131,0.3479591836734694,4.885618083164127,25.80397128899267,54.20777581813236,6.313047084596697,1648.4358212108957,230781.0149695254,0.1551020408163265,137.4648572380611,11,0.6137684665580122,5,8.142857142857142,10,4.42278382414524,15.459886438664892,12,0.8690476190476191,,,142.0
C_r000101_tau8,C,200002,980,10.191194242486496,17.204119412554522,48.3477458644642,0.3520408163265306,4.885618083164127,22.55919460872825,41.64187864251865,4.513021498335499,1308.572706153019,183200.17886142267,0.1540816326530612,119.63325209298635,8,0.4387659790048401,6,5.428571428571429,7,8.544258899877203,16.439620377368776,12,0.8571428571428571,,,137.0
C_r001000_tau4,C,200000,980,5.627383750804686,12.610649056927134,20.683036880224503,0.4285714285714285,4.885618083164127,8.497474167490214,11.43274042711568,0.4754149618454495,411.1910358752229,57566.7450225312,0.0377551020408163,38.79364624742448,5,0.0462208990683075,3,0.4285714285714285,3,3.5476258023491534,7.797821598892459,12,0.7976190476190477,,,84.0
C_r001000_tau4,C,200001,980,5.487339340963684,12.475638660691576,19.79869268479038,0.4214285714285714,4.885618083164127,8.497474167490214,9.79869268479038,0.3566856620406965,381.7105456572982,53439.47639202175,0.0275510204081632,29.366640824264323,5,0.034677772698401,0,1.1428571428571428,2,4.492875216730458,8.653629306371933,12,0.7857142857142857,,,84.0
C_r001000_tau4,C,200002,980,5.473968916451266,12.48689408651929,20.683036880224503,0.4255102040816326,4.885618083164127,8.497474167490214,9.79869268479038,0.2403377819706775,379.86892031286425,53181.648843801,0.0306122448979591,24.338950853089045,5,0.0233661732471492,0,0.7142857142857143,2,5.0013423387713045,9.084369819040957,12,0.7619047619047619,,,84.0
C_r001000_tau5,C,200000,980,5.62334476706644,12.606610073188888,20.683036880224503,0.4265306122448979,4.885618083164127,8.497474167490214,11.126469559733511,0.4754149618454495,409.9750758622676,57396.51062071747,0.0377551020408163,38.79364624742448,5,0.0462208990683075,3,0.4285714285714285,3,3.5476258023491534,7.797821598892459,12,0.7976190476190477,,,84.0
C_r001000_tau5,C,200001,980,5.487339340963684,12.475638660691576,19.79869268479038,0.4214285714285714,4.885618083164127,8.497474167490214,9.79869268479038,0.3566856620406965,381.7105456572982,53439.47639202175,0.0275510204081632,29.366640824264323,5,0.034677772698401,0,1.1428571428571428,2,4.492875216730458,8.653629306371933,12,0.7857142857142857,,,84.0
C_r001000_tau5,C,200002,980,5.473968916451266,12.48689408651929,20.683036880224503,0.4255102040816326,4.885618083164127,8.497474167490214,9.79869268479038,0.2403377819706775,379.86892031286425,53181.648843801,0.0306122448979591,24.338950853089045,5,0.0233661732471492,0,0.7142857142857143,2,5.0013423387713045,9.084369819040957,12,0.7619047619047619,,,84.0
C_r001000_tau6,C,200000,980,5.61304285389819,12.59630816002064,20.683036880224503,0.4255102040816326,4.885618083164127,8.497474167490214,11.004367685171363,0.4754149618454495,407.7106115959645,57079.48562343502,0.0377551020408163,38.79364624742448,5,0.0462208990683075,3,0.4285714285714285,3,3.5476258023491534,7.797821598892459,12,0.7976190476190477,,,84.0
C_r001000_tau6,C,200001,980,5.487339340963684,12.475638660691576,19.79869268479038,0.4214285714285714,4.885618083164127,8.497474167490214,9.79869268479038,0.3566856620406965,381.7105456572982,53439.47639202175,0.0275510204081632,29.366640824264323,5,0.034677772698401,0,1.1428571428571428,2,4.492875216730458,8.653629306371933,12,0.7857142857142857,,,84.0
C_r001000_tau6,C,200002,980,5.473968916451266,12.48689408651929,20.683036880224503,0.4255102040816326,4.885618083164127,8.497474167490214,9.79869268479038,0.2403377819706775,379.86892031286425,53181.648843801,0.0306122448979591,24.338950853089045,5,0.0233661732471492,0,0.7142857142857143,2,5.0013423387713045,9.084369819040957,12,0.7619047619047619,,,84.0
C_r001000_tau7,C,200000,980,5.586347504485644,12.569612810608094,20.683036880224503,0.4265306122448979,4.885618083164127,8.497474167490214,11.004367685171363,0.454920833447153,402.5756233461085,56360.58726845519,0.036734693877551,38.79364624742448,5,0.0442284143629176,3,0.4285714285714285,3,3.599833780040296,7.800974457189534,12,0.7976190476190477,,,84.0
C_r001000_tau7,C,200001,980,5.487339340963684,12.475638660691576,19.79869268479038,0.4214285714285714,4.885618083164127,8.497474167490214,9.79869268479038,0.3566856620406965,381.7105456572982,53439.47639202175,0.0275510204081632,29.366640824264323,5,0.034677772698401,0,1.1428571428571428,2,4.492875216730458,8.653629306371933,12,0.7857142857142857,,,84.0
C_r001000_tau7,C,200002,980,5.472748971944845,12.48567414201287,20.683036880224503,0.4265306122448979,4.885618083164127,8.497474167490214,9.79869268479038,0.2403377819706775,379.82901304423314,53176.06182619264,0.0306122448979591,24.338950853089045,5,0.0233661732471492,0,0.7142857142857143,2,5.0013423387713045,9.084369819040957,12,0.7619047619047619,,,84.0
C_r001000_tau8,C,200000,980,6.374019977338663,13.357285283461112,23.018109854890124,0.3785714285714285,4.885618083164127,8.497474167490214,13.107718084572062,0.993619424518314,550.5182811820181,77072.55936548254,0.0489795918367346,63.516598731868726,6,0.096601888494836,3,0.5714285714285714,3,3.663886482140767,8.22255893278162,12,0.7857142857142857,,,68.0
